duplicate_type,duplicate_key,duplicate_count,sample_row_number,sample_ref_number,sample_recipient_legal_name,sample_recipient_city,sample_recipient_postal_code,sample_agreement_start_date,sample_agreement_value
org_city_postal,"org=Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.|Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.|city=St. John's|St. John's|postal=A1A 1W7",32,18133,276-2019-2020-Q1-00298,"Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.|Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.",St. John's|St. John's,A1A 1W7,2019-06-27,1940292
org_city_postal,org=Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations|city=Elmsdale|Elmsdale|postal=B2S 2L3,32,23630,276-2009-2010-Q1-00339,Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,Elmsdale|Elmsdale,B2S 2L3,2009-04-24,105000
org_city_postal,org=ROYAL CANADIAN GOLF ASSOCIATION|city=Oakville | Oakville|postal=L6M 4X7,32,118905,016-2018-2019-Q1-1315570.1,ROYAL CANADIAN GOLF ASSOCIATION,Oakville | Oakville,L6M 4X7,2018-04-01,100000
org_city_postal,org=SALTWIRE NETWORK INC.|city=Halifax | Halifax|postal=B3J 2T2,32,134487,016-2020-2021-Q1-1331312,SALTWIRE NETWORK INC.,Halifax | Halifax,B3J 2T2,2020-04-01,70025
org_city_postal,org=Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat|city=Mount Pearl|Mount Pearl|postal=A1N 5G2,31,18519,276-2017-2018-Q2-00417,Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,Mount Pearl|Mount Pearl,A1N 5G2,2017-08-10,1484600
org_city_postal,org=Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations|city=Elmsdale|Elmsdale|postal=B2S 3K5,31,19266,276-2005-2006-Q4-00230,Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,Elmsdale|Elmsdale,B2S 3K5,2006-01-25,3462
org_city_postal,org=New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|city=Fredericton|Fredericton|postal=E3B 6Z9,31,23312,276-2009-2010-Q1-00018,New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,Fredericton|Fredericton,E3B 6Z9,2009-05-25,152208
org_city_postal,org=BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association|BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association|city=Halifax|Halifax|postal=B3H 0A8,31,24759,276-2009-2010-Q4-00245,BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association|BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association,Halifax|Halifax,B3H 0A8,2010-01-08,449450
org_city_postal,org=CENTRE EXPO-FESTIVAL CENTER LTD.|city=Wellington | Wellington|postal=C0B 2E0,31,119220,016-2018-2019-Q1-1319458,CENTRE EXPO-FESTIVAL CENTER LTD.,Wellington | Wellington,C0B 2E0,2018-04-01,50000
org_city_postal,org=CENTRE COMMUNAUTAIRE FRANCOPHONE DE TRURO|city=Truro | Truro|postal=B2N 4V3,31,121068,016-2018-2019-Q2-1315129,CENTRE COMMUNAUTAIRE FRANCOPHONE DE TRURO,Truro | Truro,B2N 4V3,2018-04-01,42000
org_city_postal,org=VILLAGE MEDIA INC.|city=ORILLIA | ORILLIA|postal=L3V 1T4,31,160082,016-2021-2022-Q4-1347353,VILLAGE MEDIA INC.,ORILLIA | ORILLIA,L3V 1T4,2021-04-01,54730
org_city_postal,org=GOLDEN WEST BROADCASTING LTD.|city=Altona | Altona|postal=R0G 0B0,31,185255,016-2023-2024-Q4-1364474,GOLDEN WEST BROADCASTING LTD.,Altona | Altona,R0G 0B0,2023-04-01,21670
org_city_postal,org=Kalwood Farms Ltd.|city=Lake Country|postal=V4V2E4,30,7660,235-2021-2022-Q2-00622,Kalwood Farms Ltd.,Lake Country,V4V2E4,2021-06-28,5500
org_city_postal,org=City of Summerside|City of Summerside|city=Summerside|Summerside|postal=C1N 1H9,30,18356,276-2019-2020-Q1-00111,City of Summerside|City of Summerside,Summerside|Summerside,C1N 1H9,2019-05-02,60785
org_city_postal,org=Labrador North Chamber of Commerce Inc.|Labrador North Chamber of Commerce Inc.|city=Happy Valley-Goose Bay|Happy Valley-Goose Bay|postal=A0P 1E0,30,18671,276-2019-2020-Q2-00145,Labrador North Chamber of Commerce Inc.|Labrador North Chamber of Commerce Inc.,Happy Valley-Goose Bay|Happy Valley-Goose Bay,A0P 1E0,2019-08-02,20000
org_city_postal,org=Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations|city=Middle Musquodoboit|Middle Musquodoboit|postal=B0N 1X0,30,18722,276-2019-2020-Q2-00197,Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,Middle Musquodoboit|Middle Musquodoboit,B0N 1X0,2019-08-12,776750
org_city_postal,org=Destination Cape Breton Association Inc.|Destination Cape Breton Association Inc.|city=Sydney|Sydney|postal=B1P 6R7,30,18950,276-2019-2020-Q2-00396,Destination Cape Breton Association Inc.|Destination Cape Breton Association Inc.,Sydney|Sydney,B1P 6R7,2019-09-23,40000
org_city_postal,org=CEED Centre for Entrepreneurship Education & Development Incorporated|CEED Centre for Entrepreneurship Education & Development Incorporated|city=Halifax|Halifax|postal=B3L 2H8,30,19159,276-2005-2006-Q4-00124,CEED Centre for Entrepreneurship Education & Development Incorporated|CEED Centre for Entrepreneurship Education & Development Incorporated,Halifax|Halifax,B3L 2H8,2006-01-12,110650
org_city_postal,org=CITÉ DES ARTS DU CIRQUE|city=Montréal | Montréal|postal=H1Z 4P3,30,121121,016-2018-2019-Q2-1320008,CITÉ DES ARTS DU CIRQUE,Montréal | Montréal,H1Z 4P3,2018-07-01,25000
org_city_postal,org=FONDATION QUÉBEC PHILANTHROPE|city=Québec | Québec|postal=G1S 3G3,30,168883,016-2018-2019-Q4-1323234,FONDATION QUÉBEC PHILANTHROPE,Québec | Québec,G1S 3G3,2018-12-03,7852
org_city_postal,org=CANADIAN SNOWBOARD FEDERATION|city=Vancouver | Vancouver|postal=V6H 1G3,30,171038,016-2022-2023-Q4-1343136,CANADIAN SNOWBOARD FEDERATION,Vancouver | Vancouver,V6H 1G3,2022-04-01,275000
org_city_postal,org=Conseil économique du Nouveau-Brunswick inc.|Conseil économique du Nouveau-Brunswick inc.|city=Moncton|Moncton|postal=E1C 1W1,29,18132,276-2019-2020-Q1-00254,Conseil économique du Nouveau-Brunswick inc.|Conseil économique du Nouveau-Brunswick inc.,Moncton|Moncton,E1C 1W1,2019-06-18,1211595
org_city_postal,org=Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.|city=Moncton|Moncton|postal=E1C 1A9,29,18139,276-2019-2020-Q1-00118,Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,Moncton|Moncton,E1C 1A9,2019-05-03,60760
org_city_postal,org=City of St. John's|City of St. John's|city=St. John's|St. John's|postal=A1C 5M2,29,18273,276-2019-2020-Q1-00017,City of St. John's|City of St. John's,St. John's|St. John's,A1C 5M2,2019-04-05,14000
org_city_postal,org=Venn Innovation Inc.|Venn Innovation Inc.|city=Moncton|Moncton|postal=E1C 1E5,29,18530,276-2019-2020-Q2-00008,Venn Innovation Inc.|Venn Innovation Inc.,Moncton|Moncton,E1C 1E5,2019-07-03,145987
org_city_postal,org=Dalhousie University|Dalhousie University|city=Halifax|Halifax|postal=B3H 4R2,29,18652,276-2019-2020-Q2-00250,Dalhousie University|Dalhousie University,Halifax|Halifax,B3H 4R2,2019-07-30,75000
org_city_postal,org=Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated|city=Truro|Truro|postal=B2N 5N2,29,18927,276-2019-2020-Q2-00376,Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated,Truro|Truro,B2N 5N2,2019-09-17,50000
org_city_postal,org=Chambre de commerce française au Canada - Réseau atlantique Inc.|Chambre de commerce française au Canada - Réseau atlantique Inc.|city=Dieppe|Dieppe|postal=E1A 1G9,29,20746,276-2007-2008-Q1-00006,Chambre de commerce française au Canada - Réseau atlantique Inc.|Chambre de commerce française au Canada - Réseau atlantique Inc.,Dieppe|Dieppe,E1A 1G9,2007-05-15,171504
org_city_postal,org=Town of Port Hawkesbury|Town of Port Hawkesbury|city=Port Hawkesbury|Port Hawkesbury|postal=B9A 2R7,29,23290,276-2008-2009-Q4-00396,Town of Port Hawkesbury|Town of Port Hawkesbury,Port Hawkesbury|Port Hawkesbury,B9A 2R7,2009-02-20,390000
org_city_postal,org=JUDO CANADA|city=Montréal | Montréal|postal=H1V 3N7,29,118772,016-2018-2019-Q3-1315572,JUDO CANADA,Montréal | Montréal,H1V 3N7,2018-04-01,70000
org_city_postal,org=TENNIS CANADA|city=Toronto | Toronto|postal=M3N 3A6,29,118812,016-2018-2019-Q1-1315578.1,TENNIS CANADA,Toronto | Toronto,M3N 3A6,2018-04-01,200000
org_city_postal,org=D B C COMMUNICATIONS INC.|city=Saint-Hyacinthe | Saint-Hyacinthe|postal=J2S 5G4,29,120037,016-2018-2019-Q1-1318925,D B C COMMUNICATIONS INC.,Saint-Hyacinthe | Saint-Hyacinthe,J2S 5G4,2018-04-01,200239
org_city_postal,org=ASSOCIATION FRANCO-YUKONNAISE|city=Whitehorse | Whitehorse|postal=Y1A 2K1,29,120249,016-2018-2019-Q1-1319520,ASSOCIATION FRANCO-YUKONNAISE,Whitehorse | Whitehorse,Y1A 2K1,2018-07-01,18500
org_city_postal,org=CONSEIL ACADIEN DE PAR-EN-BAS|city=Tusket | Tusket|postal=B0W 3M0,29,121012,016-2018-2019-Q2-1302172,CONSEIL ACADIEN DE PAR-EN-BAS,Tusket | Tusket,B0W 3M0,2016-04-01,17000
org_city_postal,org=ROUSSEAU COMMUNICATION INC.|city=Montréal | Montréal|postal=H2Y 1C9,29,122130,016-2018-2019-Q4-1320865,ROUSSEAU COMMUNICATION INC.,Montréal | Montréal,H2Y 1C9,2018-08-01,40000
org_city_postal,org=GOVERNMENT OF ALBERTA - PROVINCIAL TREASURER|city=Edmonton | Edmonton|postal=T5K 2B6,29,123515,016-2018-2019-Q4-1322294,GOVERNMENT OF ALBERTA - PROVINCIAL TREASURER,Edmonton | Edmonton,T5K 2B6,2018-09-01,1092194
org_city_postal,org=CANADA ARTISTIC SWIMMING/NATATION ARTISTIQUE CANADA|city=Ottawa | Ottawa|postal=K1G 0Y9,29,123989,016-2018-2019-Q4-1322824,CANADA ARTISTIC SWIMMING/NATATION ARTISTIQUE CANADA,Ottawa | Ottawa,K1G 0Y9,2019-04-01,50000
org_city_postal,org=CENTRE FRANÇAIS HAMILTON INC.|city=Hamilton | Hamilton|postal=L8R 2C7,29,129883,016-2019-2020-Q2-1315452,CENTRE FRANÇAIS HAMILTON INC.,Hamilton | Hamilton,L8R 2C7,2018-04-01,1500
org_city_postal,org=TVA PUBLICATIONS INC.|city=Montréal | Montréal|postal=H2L 4P2,29,134418,016-2020-2021-Q1-1331276.1,TVA PUBLICATIONS INC.,Montréal | Montréal,H2L 4P2,2020-04-01,37370
org_city_postal,org=CALGARY FOUNDATION (THE)|city=Calgary | Calgary|postal=T2G 1A1,29,168806,016-2018-2019-Q4-1323157,CALGARY FOUNDATION (THE),Calgary | Calgary,T2G 1A1,2018-12-03,573785
org_city_postal,org=Sollner Cattle Company|city=Plumas|postal=R0J1P0,28,3400,235-2019-2020-Q2-00522,Sollner Cattle Company,Plumas,R0J1P0,2019-04-01,19000
org_city_postal,org=Town of Grand Falls-Windsor|Town of Grand Falls-Windsor|city=Grand Falls-Windsor|Grand Falls-Windsor|postal=A2A 2J8,28,18138,276-2019-2020-Q1-00239,Town of Grand Falls-Windsor|Town of Grand Falls-Windsor,Grand Falls-Windsor|Grand Falls-Windsor,A2A 2J8,2019-06-14,200000
org_city_postal,org=CBDC Westmorland Albert Inc.|CBDC Westmorland Albert Inc.|city=Shediac|Shediac|postal=E4P 2B1,28,18205,276-2010-2011-Q4-00510,CBDC Westmorland Albert Inc.|CBDC Westmorland Albert Inc.,Shediac|Shediac,E4P 2B1,2011-03-17,596000
org_city_postal,org=Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.|city=Moncton|Moncton|postal=E1C 1Y3,28,22334,276-2008-2009-Q2-00013,Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,Moncton|Moncton,E1C 1Y3,2008-07-31,57134
org_city_postal,org=SAIL CANADA|city=Kingston | Kingston|postal=K7M 6G4,28,118917,016-2018-2019-Q1-1315584.1,SAIL CANADA,Kingston | Kingston,K7M 6G4,2018-04-01,85000
org_city_postal,org=MERCURY PUBLICATIONS LIMITED|city=Winnipeg | Winnipeg|postal=R3H 0X4,28,119973,016-2018-2019-Q1-1319142,MERCURY PUBLICATIONS LIMITED,Winnipeg | Winnipeg,R3H 0X4,2018-04-01,59592
org_city_postal,org=CITY OF SURREY|city=Surrey | Surrey|postal=V3T 1V8,28,123639,016-2018-2019-Q4-1322477,CITY OF SURREY,Surrey | Surrey,V3T 1V8,2019-04-01,25000
org_city_postal,org=ATHLETICS CANADA / ATHLETISME CANADA|city=Ottawa | Ottawa|postal=K1G 6C9,28,127849,016-2019-2020-Q2-1323099,ATHLETICS CANADA / ATHLETISME CANADA,Ottawa | Ottawa,K1G 6C9,2019-04-01,143000
org_city_postal,"org=ALCHIMIES, CRÉATIONS ET CULTURES|city=Montréal | Montréal|postal=H3M 3A4",28,133280,016-2020-2021-Q1-1329660,"ALCHIMIES, CRÉATIONS ET CULTURES",Montréal | Montréal,H3M 3A4,2020-08-13,76200
org_city_postal,org=Goodfood Market Corp.|city=Saint-Laurent|postal=H4T1K2,27,5612,235-2020-2021-Q3-00055,Goodfood Market Corp.,Saint-Laurent,H4T1K2,2020-03-15,106309
org_city_postal,org=Stanton Bros. Limited|city=Ilderton|postal=N0M2A0,27,10273,5235-2021-2022-Q4-00952,Stanton Bros. Limited,Ilderton,N0M2A0,2022-01-17,5000
org_city_postal,org=Association for New Canadians|Association for New Canadians|city=St. John's|St. John's|postal=A1C 5R6,27,18360,276-2019-2020-Q1-00115,Association for New Canadians|Association for New Canadians,St. John's|St. John's,A1C 5R6,2019-05-03,61570
org_city_postal,org=City of Charlottetown|City of Charlottetown|city=Charlottetown|Charlottetown|postal=C1A 7K2,27,18402,276-2019-2020-Q1-00168,City of Charlottetown|City of Charlottetown,Charlottetown|Charlottetown,C1A 7K2,2019-05-15,150000
org_city_postal,org=Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.|city=Fredericton|Fredericton|postal=E3C 2M7,27,21205,276-2007-2008-Q2-00279,Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,Fredericton|Fredericton,E3C 2M7,2007-07-09,240000
org_city_postal,org=Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat|city=Paradise|Paradise|postal=A1L 1V8,27,38743,276-2020-2021-Q1-00091,Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,Paradise|Paradise,A1L 1V8,2020-04-20,270000
org_city_postal,org=CANOE KAYAK CANADA|city=Ottawa | Ottawa|postal=K1H 7X7,27,118888,016-2018-2019-Q1-1315563.1,CANOE KAYAK CANADA,Ottawa | Ottawa,K1H 7X7,2018-04-01,1708000
org_city_postal,org=CANADIAN PARALYMPIC COMMITTEE|city=Ottawa | Ottawa|postal=K1S 3E2,27,118929,016-2018-2019-Q1-1311930,CANADIAN PARALYMPIC COMMITTEE,Ottawa | Ottawa,K1S 3E2,2017-04-01,11639400
org_city_postal,org=CANADIAN SPORT INSTITUTE ONTARIO|city=Toronto | Toronto|postal=M1C 0C7,27,119063,016-2018-2019-Q1-1316393,CANADIAN SPORT INSTITUTE ONTARIO,Toronto | Toronto,M1C 0C7,2018-04-01,4877562
org_city_postal,org=FÉDÉRATION DE LA JEUNESSE CANADIENNE-FRANÇAISE|city=Ottawa | Ottawa|postal=K1N 5Z4,27,119081,016-2018-2019-Q1-1315556,FÉDÉRATION DE LA JEUNESSE CANADIENNE-FRANÇAISE,Ottawa | Ottawa,K1N 5Z4,2018-04-01,1980000
org_city_postal,org=SOCIÉTÉ SAINT-PIERRE (LA)|city=Chéticamp | Chéticamp|postal=B0E 1H0,27,120865,016-2018-2019-Q2-1309136,SOCIÉTÉ SAINT-PIERRE (LA),Chéticamp | Chéticamp,B0E 1H0,2017-04-01,68000
org_city_postal,org=POP MONTRÉAL INTERNATIONAL MUSIC FESTIVAL - FESTIVAL INTERNATIONAL DE MUSIQUE POP MONTRÉAL|city=Montréal | Montréal|postal=H2V 4H2,27,121480,016-2018-2019-Q3-1308850,POP MONTRÉAL INTERNATIONAL MUSIC FESTIVAL - FESTIVAL INTERNATIONAL DE MUSIQUE POP MONTRÉAL,Montréal | Montréal,H2V 4H2,2016-12-01,25000
org_city_postal,org=Strait-Highlands Regional Development Agency|Strait-Highlands Regional Development Agency|city=Port Hawkesbury|Port Hawkesbury|postal=B9A 3J8,26,18206,276-2010-2011-Q4-00599,Strait-Highlands Regional Development Agency|Strait-Highlands Regional Development Agency,Port Hawkesbury|Port Hawkesbury,B9A 3J8,2011-03-24,194125
org_city_postal,org=Prince Edward Island Aquaculture Alliance Inc.|Prince Edward Island Aquaculture Alliance Inc.|city=Charlottetown|Charlottetown|postal=C1A 5A9,26,18221,276-2011-2012-Q4-00130,Prince Edward Island Aquaculture Alliance Inc.|Prince Edward Island Aquaculture Alliance Inc.,Charlottetown|Charlottetown,C1A 5A9,2012-01-05,44960
org_city_postal,org=Tourism Industry Association of Newfoundland and Labrador|Tourism Industry Association of Newfoundland and Labrador|city=St. John's|St. John's|postal=A1B 5C3,26,18238,276-2013-2014-Q1-00065,Tourism Industry Association of Newfoundland and Labrador|Tourism Industry Association of Newfoundland and Labrador,St. John's|St. John's,A1B 5C3,2013-05-10,124368
org_city_postal,"org=Covered Bridge Potato Chip Company Inc.|Covered Bridge Potato Chip Company Inc.|city=Waterville, Carleton Co.|Waterville, Carleton Co.|postal=E7P 0A5",26,18287,276-2019-2020-Q1-00031,Covered Bridge Potato Chip Company Inc.|Covered Bridge Potato Chip Company Inc.,"Waterville, Carleton Co.|Waterville, Carleton Co.",E7P 0A5,2019-04-10,48450
org_city_postal,org=Fathers of Confederation Buildings Trust|Fathers of Confederation Buildings Trust|city=Charlottetown|Charlottetown|postal=C1A 1J1,26,18728,276-2018-2019-Q4-00348,Fathers of Confederation Buildings Trust|Fathers of Confederation Buildings Trust,Charlottetown|Charlottetown,C1A 1J1,2019-03-19,230250
org_city_postal,org=Oceans Advance Inc.|Oceans Advance Inc.|city=St. John's|St. John's|postal=A1B 3T5,26,21378,276-2007-2008-Q3-00093,Oceans Advance Inc.|Oceans Advance Inc.,St. John's|St. John's,A1B 3T5,2007-12-21,50385
org_city_postal,org=BUDDIES IN BAD TIMES THEATRE|city=Toronto | Toronto|postal=M4Y 1B4,26,121268,016-2018-2019-Q2-1319842,BUDDIES IN BAD TIMES THEATRE,Toronto | Toronto,M4Y 1B4,2019-01-01,30600
org_city_postal,org=CANADA WIDE MEDIA LIMITED|city=Burnaby | Burnaby|postal=V5C 6S7,26,134882,016-2020-2021-Q1-1331529.1,CANADA WIDE MEDIA LIMITED,Burnaby | Burnaby,V5C 6S7,2020-04-01,874608
org_city_postal,org=MEDIA EDGE COMMUNICATIONS INC.|city=Toronto | Toronto|postal=M2J 4Z8,26,139359,016-2020-2021-Q2-1334116,MEDIA EDGE COMMUNICATIONS INC.,Toronto | Toronto,M2J 4Z8,2020-04-01,23574
org_city_postal,org=DVL PUBLISHING INCORPORATED|city=Liverpool | Liverpool|postal=B0T 1K0,26,160068,016-2021-2022-Q4-1347339,DVL PUBLISHING INCORPORATED,Liverpool | Liverpool,B0T 1K0,2021-04-01,22874
org_city_postal,org=OVERSTORY MEDIA INC.|city=Victoria | Victoria|postal=V8W 1K8,26,160098,016-2021-2022-Q4-1347369,OVERSTORY MEDIA INC.,Victoria | Victoria,V8W 1K8,2021-04-01,38540
org_city_postal,org=GLACIER MEDIA DIGITAL LIMITED PARTNERSHIP|city=Vancouver | Vancouver|postal=V5Y 3P1,26,185245,016-2023-2024-Q4-1364465,GLACIER MEDIA DIGITAL LIMITED PARTNERSHIP,Vancouver | Vancouver,V5Y 3P1,2023-04-01,41494
org_city_postal,org=Dalhousie University|Dalhousie University|city=Halifax|Halifax|postal=B3H 4H6,25,18579,276-2019-2020-Q2-00073,Dalhousie University|Dalhousie University,Halifax|Halifax,B3H 4H6,2019-07-17,1300000
org_city_postal,org=Atlantic Policy Congress of First Nations Chiefs Secretariat|Atlantic Policy Congress of First Nations Chiefs Secretariat|city=Dartmouth|Dartmouth|postal=B2V 0A5,25,18868,276-2019-2020-Q2-00316,Atlantic Policy Congress of First Nations Chiefs Secretariat|Atlantic Policy Congress of First Nations Chiefs Secretariat,Dartmouth|Dartmouth,B2V 0A5,2019-09-05,200000
org_city_postal,org=Nortip Development Corporation|Nortip Development Corporation|city=Plum Point|Plum Point|postal=A0K 4A0,25,19340,276-2006-2007-Q1-00056,Nortip Development Corporation|Nortip Development Corporation,Plum Point|Plum Point,A0K 4A0,2006-05-02,40000
org_city_postal,org=Enterprise Greater Moncton Inc.|Enterprise Greater Moncton Inc.|city=Moncton|Moncton|postal=E1C 0P4,25,21215,276-2007-2008-Q2-00289,Enterprise Greater Moncton Inc.|Enterprise Greater Moncton Inc.,Moncton|Moncton,E1C 0P4,2007-07-09,240000
